Time,Track,Instrument,Beat,Octave,Note,Frequency,Duration,"Force (%)"
23643,6,,118,6,La,880,Whole,80
23698,2,,118,4,Sol,196,Half,46
23699,5,,118,5,Fa#,369.99,Half,55
23758,2,,118,4,Sol,196,Half,78
23758,6,,118,6,La,880,Whole,78
23763,5,,118,5,Fa#,369.99,Half,47
23820,2,,118,4,Sol,196,Half,46
23821,5,,118,5,Fa#,369.99,Half,38
23877,5,,118,5,Fa#,369.99,Half,32
23880,2,,118,4,Sol,196,Half,78
23938,2,,118,4,Do#,138.59,Sixteenth,77
23938,5,,118,5,Fa#,369.99,Half,23
23939,2,,118,4,Sol,196,Half,45
23999,2,,118,4,Sol,196,Sixteenth,77
23999,5,,118,5,Do#,277.18,Half,81
24001,3,,118,4,Do#,138.59,Whole,80
24002,2,,118,4,Do#,138.59,Half,81
24058,2,,118,4,Sol,196,Half,45
24062,5,,118,5,Do#,277.18,Half,69
24118,2,,118,4,Sol,196,Half,79
24120,5,,118,5,Do#,277.18,Half,61
24121,6,,118,6,Sol,783.99,Whole,80
24182,2,,118,4,Sol,196,Half,43
24182,5,,118,5,Do#,277.18,Half,57
24238,2,,118,4,Sol,196,Half,78
24238,5,,118,5,Do#,277.18,Half,46
24242,6,,118,6,Sol,783.99,Whole,77
24298,2,,118,4,Do#,138.59,Sixteenth,81
24298,2,,118,4,Sol,196,Half,45
24301,5,,118,5,Do#,277.18,Half,40
24359,2,,118,4,Sol,196,Half,77
24362,5,,118,5,Do#,277.18,Half,33
24419,2,,118,4,Sol,196,Sixteenth,43
24421,5,,118,5,Do#,277.18,Half,24
24422,2,,118,4,Do#,138.59,Half,80
24478,3,,118,3,Sol,98,Whole,81
24480,2,,118,4,Do#,138.59,Sixteenth,81
24482,2,,118,4,Sol,196,Half,80
24538,5,,118,5,Sol,392,Half,78
24542,2,,118,4,Sol,196,Half,43
24598,5,,118,6,Re,587.33,Half,80
24600,2,,118,4,Sol,196,Half,79
24600,6,,118,6,La#,932.33,Whole,78
24660,5,,118,5,La,440,Half,81
24662,2,,118,4,Sol,196,Half,46
24717,5,,118,6,Re,587.33,Half,80
24719,6,,118,6,La#,932.33,Whole,78
24721,2,,118,4,Sol,196,Half,77
24779,2,,118,4,Sol,196,Half,44
24779,5,,118,6,Do#,554.37,Half,78
24839,2,,118,4,Sol,196,Half,80
24839,5,,118,5,Sol,392,Half,80
24898,2,,118,4,Do#,138.59,Sixteenth,79
24900,2,,118,4,Sol,196,Half,43
24900,5,,118,6,Re,587.33,Half,77
24958,3,,118,4,Re#,155.56,Whole,77
24958,5,,118,5,Re#,311.13,Half,80
24959,2,,118,4,Sol,196,Sixteenth,80
24962,2,,118,4,Do#,138.59,Half,78
25019,2,,118,4,Sol,196,Half,43
25020,5,,118,5,La#,466.16,Half,77
25078,6,,118,6,La#,932.33,Whole,81
25079,5,,118,6,Fa#,739.99,Half,80
25080,2,,118,4,Sol,196,Half,80
25139,2,,118,4,Sol,196,Half,46
25139,5,,118,5,Re#,311.13,Half,79
25201,2,,118,4,Sol,196,Half,79
25201,5,,118,6,Fa#,739.99,Half,78
25203,6,,118,6,La#,932.33,Whole,77
25260,2,,118,4,Sol,196,Sixteenth,43
25261,5,,118,6,Re#,622.25,Half,81
25262,2,,118,4,Do#,138.59,Half,80
25320,5,,118,5,La#,466.16,Half,80
25322,2,,118,4,Sol,196,Half,79
25378,2,,118,4,Do#,138.59,Sixteenth,80
25379,5,,118,5,Re#,311.13,Half,81
25382,2,,118,4,Sol,196,Half,44
25438,5,,118,4,La#,233.08,Half,81
25439,3,,118,3,La#,116.54,Whole,80
25441,2,,118,4,Do#,138.59,Sixteenth,81
25441,2,,118,4,Sol,196,Half,77
25498,5,,118,5,Fa#,369.99,Half,77
25500,2,,118,4,Sol,196,Half,45
25558,2,,118,4,Sol,196,Half,77
25558,5,,118,6,Do#,554.37,Half,79
25561,6,,118,7,Re,1174.66,Whole,80
25618,5,,118,4,La#,233.08,Half,77
25619,2,,118,4,Sol,196,Half,43
25677,6,,118,7,Re,1174.66,Whole,81
25679,2,,118,4,Sol,196,Half,77
25681,5,,118,6,Do#,554.37,Half,77
25738,2,,118,4,Sol,196,Half,43
25742,5,,118,5,La#,466.16,Half,80
25800,2,,118,4,Sol,196,Half,80
25802,5,,118,5,Fa#,369.99,Half,77
25858,2,,118,4,Do#,138.59,Sixteenth,80
25861,2,,118,4,Sol,196,Half,44
25863,5,,118,6,Do#,554.37,Half,78
25918,2,,118,4,Do#,138.59,Sixteenth,79
25920,3,,118,4,Re,146.83,Whole,68
25922,2,,118,4,La#,233.08,Whole,80
25923,5,,118,5,Re,293.66,Whole,69
26040,3,,118,4,Re,146.83,Half,67
26041,2,,118,4,Re,146.83,Sixteenth,31
26041,6,,118,7,Do#,1108.73,Whole,77
26042,2,,118,4,Do#,138.59,Half,32
26042,5,,118,5,Re,293.66,Half,67
26099,3,,118,4,Re,146.83,Half,69
26101,2,,118,4,Re,146.83,Sixteenth,34
26102,2,,118,4,Do#,138.59,Half,37
26102,5,,118,5,Re,293.66,Half,70
26159,3,,118,4,Re,146.83,Half,71
26159,5,,118,5,Re,293.66,Half,72
26160,2,,118,4,Re,146.83,Sixteenth,39
26161,2,,118,4,Do#,138.59,Half,42
26162,6,,118,7,Do#,1108.73,Whole,77
26218,2,,118,4,Do#,138.59,Sixteenth,44
26218,5,,118,5,Re,293.66,Half,71
26221,2,,118,4,Re,146.83,Half,46
26221,3,,118,4,Re,146.83,Half,70
26279,3,,118,4,Re,146.83,Half,73
26281,2,,118,4,Re,146.83,Sixteenth,47
26281,2,,118,4,Do#,138.59,Half,49
26282,5,,118,5,Re,293.66,Half,74
26338,2,,118,4,Re,146.83,Sixteenth,52
26339,3,,118,4,Re,146.83,Half,73
26340,5,,118,5,Re,293.66,Half,74
26342,2,,118,4,Do#,138.59,Half,51
26398,2,,118,5,La,440,Sixteenth,57
26399,5,,118,5,La,440,Sixteenth,72
26400,3,,118,4,Re,146.83,Half,72
26401,2,,118,4,Re,146.83,Sixteenth,57
26401,2,,118,4,Do#,138.59,Half,54
26402,5,,118,5,Re,293.66,Half,76
26457,5,,118,5,Re,293.66,Sixteenth,72
26458,2,,118,5,La,440,Sixteenth,61
26458,5,,118,5,La,440,Half,76
26460,2,,118,4,Re,146.83,Sixteenth,59
26462,2,,118,4,Do#,138.59,Half,58
26462,3,,118,4,Re,146.83,Half,75
26517,5,,118,5,La,440,Sixteenth,73
26518,2,,118,4,Re,146.83,Sixteenth,65
26518,5,,118,5,Re,293.66,Half,76
26519,2,,118,5,La,440,Sixteenth,65
26522,2,,118,4,Do#,138.59,Half,62
26522,3,,118,4,Re,146.83,Half,76
26578,5,,118,5,La,440,Sixteenth,75
26579,2,,118,5,La,440,Sixteenth,68
26580,3,,118,4,Re,146.83,Half,77
26581,2,,118,4,Do#,138.59,Sixteenth,66
26582,2,,118,4,Re,146.83,Half,65
26583,5,,118,5,Re,293.66,Half,78
26639,2,,118,4,Re,146.83,Sixteenth,72
26639,2,,118,5,La,440,Sixteenth,71
26641,2,,118,4,Do#,138.59,Half,70
26641,5,,118,5,La,440,Sixteenth,78
26642,3,,118,4,Re,146.83,Half,79
26642,5,,118,5,Re,293.66,Half,77
26698,2,,118,5,La,440,Sixteenth,74
26699,2,,118,4,Re,146.83,Sixteenth,76
26700,2,,118,4,Do#,138.59,Half,74
26701,5,,118,5,La,440,Sixteenth,79
26702,3,,118,4,Re,146.83,Half,76
26702,5,,118,5,Re,293.66,Half,79
26758,2,,118,4,Do#,138.59,Sixteenth,78
26762,2,,118,4,Re,146.83,Sixteenth,78
26762,2,,118,5,La,440,Whole,80
26762,5,,118,5,La,440,Sixteenth,80
26762,5,,118,5,Re,293.66,Whole,80
26877,5,,118,5,Sol,392,Sixteenth,80
26878,2,,118,4,Do#,138.59,Sixteenth,80
26878,5,,118,6,Sol,783.99,Sixteenth,78
26879,5,,118,6,Re,587.33,Whole,81
26880,2,,118,5,La,440,Whole,80
26881,3,,118,4,Sol,196,Whole,81
26939,8,,118,6,Re,587.33,Half,61
26941,6,,118,6,La#,932.33,Half,78
26942,7,,118,6,Re,587.33,Half,62
26998,2,,118,4,Re,146.83,Sixteenth,80
27000,6,,118,6,La#,932.33,Half,80
27001,2,,118,5,Re,293.66,Half,77
27001,7,,118,6,Re,587.33,Half,65
27001,8,,118,6,Re,587.33,Half,63
27057,5,,118,5,La#,466.16,Sixteenth,78
27058,5,,118,6,Re#,622.25,Sixteenth,80
27059,3,,118,4,Re#,155.56,Whole,80
27059,8,,118,6,Re,587.33,Half,62
27061,7,,118,6,Re,587.33,Half,62
27062,2,,118,4,Do#,138.59,Half,78
27062,5,,118,5,Re#,311.13,Whole,77
27063,6,,118,6,La#,932.33,Half,79
27117,6,,118,6,La#,932.33,Half,77
27118,7,,118,6,Re,587.33,Half,62
27121,2,,118,4,Sol,196,Whole,81
27123,8,,118,6,Re,587.33,Half,64
27179,7,,118,6,Re,587.33,Half,63
27181,6,,118,6,La#,932.33,Half,80
27181,8,,118,6,Re,587.33,Half,62
27239,2,,118,4,Re,146.83,Sixteenth,78
27241,6,,118,6,Sol,783.99,Half,81
27241,8,,118,5,La#,466.16,Half,64
27242,2,,118,4,Sol,196,Whole,78
27242,7,,118,5,La#,466.16,Half,65
27298,3,,118,3,La,110,Half,65
27298,8,,118,6,Do#,554.37,Half,61
27301,6,,118,6,La,880,Half,77
27303,7,,118,6,Do#,554.37,Half,62
27358,2,,118,4,Sol,196,Sixteenth,77
27358,3,,118,3,La#,116.54,Whole,77
27358,5,,118,5,La#,466.16,Sixteenth,79
27358,5,,118,4,La#,233.08,Sixteenth,81
27358,6,,118,6,La#,932.33,Half,81
27358,8,,118,6,Re,587.33,Half,65
27360,2,,118,4,Do#,138.59,Whole,79
27362,5,,118,5,Fa#,369.99,Whole,80
27362,7,,118,6,Re,587.33,Half,64
27418,6,,118,6,La#,932.33,Half,80
27421,8,,118,6,Re,587.33,Half,65
27422,7,,118,6,Re,587.33,Half,65
27478,2,,118,4,Re,146.83,Sixteenth,78
27478,6,,118,6,La#,932.33,Whole,81
27478,7,,118,6,Re,587.33,Whole,65
27481,2,,118,4,Sol,196,Half,81
27482,8,,118,6,Re,587.33,Whole,64
27538,3,,118,4,Fa#,185,Whole,77
27538,5,,118,6,Fa#,739.99,Sixteenth,79
27540,2,,118,4,Do#,138.59,Half,78
27540,5,,118,6,Do#,554.37,Sixteenth,77
27541,5,,118,5,Fa#,369.99,Whole,80
27598,7,,118,6,Do#,554.37,Whole,65
27599,2,,118,4,Sol,196,Half,78
27601,8,,118,6,Do#,554.37,Whole,64
27603,6,,118,6,La,880,Whole,77
27662,2,,118,4,Do#,138.59,Half,80
27718,2,,118,4,Sol,196,Sixteenth,80
27719,2,,118,4,Re,146.83,Half,80
27721,8,,118,6,Fa#,739.99,Whole,94
27722,7,,118,6,Re,587.33,Whole,93
27778,2,,118,4,Do#,138.59,Half,78
27781,3,,118,3,La#,116.54,Half,65
27837,5,,118,6,Do#,554.37,Sixteenth,81
27837,8,,118,6,Sol,783.99,Half,97
27838,2,,118,4,Do#,138.59,Sixteenth,80
27838,5,,118,5,Sol,392,Sixteenth,80
27839,2,,118,5,La,440,Whole,79
27840,3,,118,4,Do#,138.59,Whole,77
27840,7,,118,6,Re#,622.25,Half,96
27843,5,,118,5,Do#,277.18,Whole,81
27897,6,,118,7,Re#,1244.51,Half,79
27898,7,,118,6,Sol,783.99,Half,62
27898,8,,118,6,Sol,783.99,Half,65
27957,6,,118,7,Re#,1244.51,Half,80
27957,8,,118,6,Sol,783.99,Half,63
27961,2,,118,4,Sol,196,Sixteenth,80
27962,2,,118,4,Re,146.83,Half,77
27963,7,,118,6,Sol,783.99,Half,65
28017,5,,118,5,Re#,311.13,Sixteenth,81
28017,7,,118,6,Sol,783.99,Half,63
28018,3,,118,3,Sol#,103.83,Whole,79
28018,5,,118,4,Sol#,207.65,Sixteenth,80
28019,6,,118,7,Re#,1244.51,Half,79
28022,2,,118,4,Do#,138.59,Half,80
28022,5,,118,5,Sol#,415.3,Whole,80
28023,8,,118,6,Sol,783.99,Half,63
28078,2,,118,4,Sol,196,Whole,80
28078,6,,118,7,Re#,1244.51,Half,81
28080,7,,118,6,Sol,783.99,Half,61
28082,8,,118,6,Sol,783.99,Half,63
28141,6,,118,7,Re#,1244.51,Half,80
28141,7,,118,6,Sol,783.99,Half,64
28142,8,,118,6,Sol,783.99,Half,62
28199,8,,118,6,Re#,622.25,Half,65
28201,2,,118,4,Sol,196,Sixteenth,77
28201,2,,118,4,Re,146.83,Whole,80
28203,6,,118,7,Do#,1108.73,Half,80
28203,7,,118,6,Re#,622.25,Half,62
28257,7,,118,6,Fa#,739.99,Half,65
28259,8,,118,6,Fa#,739.99,Half,61
28261,3,,118,3,La#,116.54,Half,80
28263,6,,118,7,Re,1174.66,Half,77
28317,6,,118,7,Re#,1244.51,Whole,80
28318,8,,118,6,Sol,783.99,Whole,61
28319,5,,118,5,La#,466.16,Sixteenth,79
28320,3,,118,4,Re#,155.56,Whole,79
28321,2,,118,4,Do#,138.59,Sixteenth,79
28321,5,,118,5,Re#,311.13,Sixteenth,79
28322,2,,118,4,Sol,196,Whole,80
28322,5,,118,6,Re#,622.25,Whole,77
28322,7,,118,6,Sol,783.99,Whole,65
28437,7,,118,6,Sol,783.99,Whole,65
28440,2,,118,4,Sol,196,Sixteenth,81
28440,8,,118,6,Sol,783.99,Whole,64
28441,6,,118,7,Re#,1244.51,Whole,77
28442,2,,118,4,Re,146.83,Half,80
28497,5,,118,4,La#,233.08,Sixteenth,77
28498,3,,118,3,La#,116.54,Whole,79
28499,5,,118,5,La#,466.16,Sixteenth,80
28500,5,,118,5,Fa#,369.99,Whole,77
28501,2,,118,4,Do#,138.59,Half,79
28558,2,,118,4,Sol,196,Half,77
28558,8,,118,6,Fa#,739.99,Half,61
28560,6,,118,7,Re,1174.66,Half,77
28561,7,,118,6,Fa#,739.99,Half,61
28621,2,,118,4,Do#,138.59,Half,80
28637,8,,118,6,Re#,622.25,Half,64
28638,6,,118,7,Do#,1108.73,Half,77
28640,7,,118,6,Re#,622.25,Half,65
28680,2,,118,4,Sol,196,Sixteenth,80
28680,2,,118,4,Re,146.83,Half,79
28718,6,,118,6,La#,932.33,Half,80
28721,8,,118,6,Re,587.33,Half,64
28722,7,,118,6,Re,587.33,Half,62
28742,2,,118,4,Do#,138.59,Half,80
28797,5,,118,5,La,440,Sixteenth,80
28797,7,,118,6,Mi,659.25,Half,65
28798,3,,118,3,La,110,Whole,79
28799,5,,118,5,Mi,329.63,Sixteenth,77
28800,2,,118,4,Do#,138.59,Sixteenth,80
28800,2,,118,4,Sol,196,Whole,77
28801,6,,118,7,Do#,1108.73,Half,80
28802,8,,118,6,Mi,659.25,Half,64
28803,5,,118,4,La,220,Whole,79
28858,8,,118,6,Mi,659.25,Half,62
28858,14,,118,6,La,880,Quarter,80
28859,6,,118,7,Do#,1108.73,Half,77
28859,7,,118,6,Mi,659.25,Half,61
28860,13,,118,7,Do#,1108.73,Quarter,79
28917,8,,118,6,Mi,659.25,Half,65
28918,6,,118,7,Do#,1108.73,Half,80
28918,7,,118,6,Mi,659.25,Half,65
28919,2,,118,4,Re,146.83,Sixteenth,77
28919,14,,118,6,La,880,Quarter,78
28920,2,,118,4,Sol,196,Half,80
28923,13,,118,7,Do#,1108.73,Quarter,78
28977,5,,118,6,Fa#,739.99,Sixteenth,81
28977,14,,118,6,La,880,Quarter,77
28979,2,,118,4,Do#,138.59,Half,80
28979,5,,118,5,Fa#,369.99,Sixteenth,79
28981,3,,118,4,Fa#,185,Whole,78
28981,7,,118,6,Mi,659.25,Half,62
28982,13,,118,7,Do#,1108.73,Quarter,78
28983,5,,118,6,Do#,554.37,Whole,78
28983,6,,118,7,Do#,1108.73,Half,78
28983,8,,118,6,Mi,659.25,Half,64
29037,6,,118,7,Do#,1108.73,Half,79
29038,7,,118,6,Mi,659.25,Half,65
29039,2,,118,4,Sol,196,Whole,78
29039,14,,118,6,La,880,Quarter,80
29041,8,,118,6,Mi,659.25,Half,65
29041,13,,118,7,Do#,1108.73,Quarter,78
29097,6,,118,6,La,880,Half,78
29100,14,,118,6,La,880,Quarter,81
29101,7,,118,6,Do#,554.37,Half,62
29102,8,,118,6,Do#,554.37,Half,62
29102,13,,118,7,Do#,1108.73,Quarter,78
29158,2,,118,4,Re,146.83,Sixteenth,80
29159,13,,118,7,Do#,1108.73,Quarter,78
29161,2,,118,4,Sol,196,Half,81
29161,14,,118,6,La,880,Quarter,81
29162,6,,118,6,La,880,Half,80
29163,7,,118,6,Do#,554.37,Half,61
29163,8,,118,6,Do#,554.37,Half,64
29217,13,,118,7,Do#,1108.73,Quarter,79
29218,2,,118,4,Do#,138.59,Half,80
29218,6,,118,6,Si,987.77,Half,78
29218,7,,118,6,Re,587.33,Half,62
29219,3,,118,3,La#,116.54,Half,61
29219,14,,118,6,La,880,Quarter,77
29220,8,,118,6,Re,587.33,Half,63
29277,5,,118,6,Do#,554.37,Sixteenth,77
29277,13,,118,7,Do#,1108.73,Quarter,77
29278,2,,118,4,Do#,138.59,Sixteenth,78
29278,5,,118,5,Sol,392,Sixteenth,79
29279,2,,118,4,Sol,196,Whole,80
29281,5,,118,5,Do#,277.18,Whole,80
29281,6,,118,7,Do#,1108.73,Half,80
29281,7,,118,6,Mi,659.25,Half,63
29281,14,,118,6,Sol,783.99,Quarter,77
29282,3,,118,4,Do#,138.59,Whole,77
29283,8,,118,6,Mi,659.25,Half,65
29337,6,,118,7,Do#,1108.73,Half,79
29337,7,,118,6,Mi,659.25,Half,64
29338,8,,118,6,Mi,659.25,Half,65
29338,14,,118,6,Sol,783.99,Quarter,80
29339,13,,118,7,Do#,1108.73,Quarter,80
29398,2,,118,4,Sol,196,Sixteenth,79
29398,14,,118,6,Sol,783.99,Quarter,77
29400,2,,118,4,Re,146.83,Half,77
29401,6,,118,7,Do#,1108.73,Whole,78
29401,13,,118,7,Do#,1108.73,Quarter,80
29402,7,,118,6,Mi,659.25,Whole,65
29403,8,,118,6,Mi,659.25,Whole,65
29458,2,,118,4,Do#,138.59,Half,79
29459,5,,118,5,Sol,392,Sixteenth,79
29460,13,,118,6,Si,987.77,Quarter,80
29461,14,,118,6,Sol,783.99,Quarter,81
29462,3,,118,4,Sol,196,Whole,81
29463,5,,118,5,Re,293.66,Sixteenth,77
29463,5,,118,4,Sol,196,Whole,79
29517,6,,118,6,Si,987.77,Half,80
29518,2,,118,4,Sol,196,Whole,77
29519,7,,118,6,Re,587.33,Half,62
29519,13,,118,6,Si,987.77,Quarter,80
29520,14,,118,6,Sol,783.99,Quarter,80
29521,8,,118,6,Re,587.33,Half,63
29577,14,,118,6,Sol,783.99,Quarter,78
29583,13,,118,6,Si,987.77,Quarter,79
29637,8,,118,6,Sol,783.99,Whole,94
29638,14,,118,6,Sol,783.99,Quarter,78
29640,2,,118,4,Sol,196,Sixteenth,80
29641,2,,118,4,Re,146.83,Half,77
29641,7,,118,6,Mi,659.25,Whole,96
29642,3,,118,4,Do#,138.59,Whole,78
29643,13,,118,6,Si,987.77,Quarter,81
29699,14,,118,6,Sol,783.99,Quarter,81
29701,2,,118,4,Do#,138.59,Half,80
29702,13,,118,6,Si,987.77,Quarter,77
29758,3,,118,4,Re,146.83,Whole,78
29758,5,,118,5,Re,293.66,Sixteenth,79
29759,7,,118,6,Fa#,739.99,Half,94
29760,2,,118,4,Sol,196,Sixteenth,80
29761,2,,118,4,Do#,138.59,Whole,80
29761,5,,118,5,La,440,Sixteenth,80
29761,13,,118,7,Fa#,1479.98,Quarter,79
29761,14,,118,7,Re,1174.66,Quarter,78
29762,8,,118,6,La,880,Half,93
29763,5,,118,6,Re,587.33,Whole,78
29817,7,,118,6,La,880,Half,64
29818,6,,118,7,Fa#,1479.98,Half,77
29819,13,,118,7,Fa#,1479.98,Quarter,80
29820,14,,118,7,Re,1174.66,Quarter,78
29823,8,,118,6,La,880,Half,64
29878,6,,118,7,Fa#,1479.98,Half,80
29878,7,,118,6,La,880,Half,63
29879,2,,118,4,Sol,196,Sixteenth,81
29881,2,,118,4,Re,146.83,Half,80
29881,8,,118,6,La,880,Half,63
29881,13,,118,7,Fa#,1479.98,Quarter,80
29883,14,,118,7,Re,1174.66,Quarter,81
29937,5,,118,5,La#,466.16,Sixteenth,80
29938,3,,118,3,La#,116.54,Whole,80
29939,5,,118,5,Fa#,369.99,Sixteenth,79
29939,6,,118,7,Fa#,1479.98,Half,80
29939,8,,118,6,La,880,Half,62
29940,5,,118,4,La#,233.08,Whole,78
29940,13,,118,7,Fa#,1479.98,Quarter,79
29941,7,,118,6,La,880,Half,63
29942,2,,118,4,Do#,138.59,Half,80
29942,14,,118,7,Re,1174.66,Quarter,79
29998,13,,118,7,Fa#,1479.98,Quarter,81
29998,14,,118,7,Re,1174.66,Quarter,79
29999,6,,118,7,Fa#,1479.98,Half,80
29999,8,,118,6,La,880,Half,62
30000,2,,118,4,Sol,196,Half,78
30001,7,,118,6,La,880,Half,64
30057,7,,118,6,Fa#,739.99,Half,63
30057,13,,118,7,Fa#,1479.98,Quarter,78
30057,14,,118,7,Re,1174.66,Quarter,81
30058,2,,118,4,Do#,138.59,Half,77
30058,6,,118,7,Re,1174.66,Half,80
30061,8,,118,6,Fa#,739.99,Half,61
30117,13,,118,7,Fa#,1479.98,Quarter,77
30117,14,,118,7,Re,1174.66,Quarter,77
30121,7,,118,6,Fa#,739.99,Half,65
30121,8,,118,6,Fa#,739.99,Half,62
30122,2,,118,4,Re,146.83,Sixteenth,78
30122,2,,118,4,Sol,196,Half,80
30122,6,,118,7,Re,1174.66,Half,79
30179,2,,118,4,Do#,138.59,Half,81
30180,8,,118,6,Sol,783.99,Half,65
30180,13,,118,7,Fa#,1479.98,Quarter,79
30181,3,,118,3,La#,116.54,Half,65
30182,7,,118,6,Sol,783.99,Half,65
30182,14,,118,7,Re,1174.66,Quarter,78
30183,6,,118,7,Mi,1318.51,Half,78
30237,5,,118,5,Fa#,369.99,Sixteenth,78
30237,5,,118,6,Do#,554.37,Sixteenth,78
30237,8,,118,6,La,880,Half,63
30238,2,,118,4,Do#,138.59,Sixteenth,79
30239,3,,118,4,Fa#,185,Whole,79
30239,5,,118,6,Fa#,739.99,Whole,81
30239,14,,118,7,Do#,1108.73,Quarter,80
30242,2,,118,4,Sol,196,Half,78
30242,7,,118,6,La,880,Half,62
30242,13,,118,7,Fa#,1479.98,Quarter,80
30243,6,,118,7,Fa#,1479.98,Half,80
30297,14,,118,7,Do#,1108.73,Quarter,77
30302,2,,118,4,Do#,138.59,Half,80
30302,13,,118,7,Fa#,1479.98,Quarter,80
30360,2,,118,4,La#,233.08,Sixteenth,80
30360,2,,118,4,Re,146.83,Half,79
30360,7,,118,6,La,880,Whole,61
30360,8,,118,6,La,880,Whole,65
30360,13,,118,7,Fa#,1479.98,Quarter,80
30361,6,,118,7,Fa#,1479.98,Whole,78
30362,14,,118,7,Do#,1108.73,Quarter,81
30418,3,,118,4,Do#,138.59,Whole,78
30418,5,,118,5,Do#,277.18,Sixteenth,79
30420,5,,118,5,Sol,392,Sixteenth,80
30420,5,,118,6,Do#,554.37,Whole,80
30421,2,,118,4,Do#,138.59,Half,79
30421,14,,118,7,Do#,1108.73,Quarter,80
30423,13,,118,7,Mi,1318.51,Quarter,77
30477,13,,118,7,Mi,1318.51,Quarter,80
30478,6,,118,7,Mi,1318.51,Half,77
30478,8,,118,6,Sol,783.99,Half,65
30480,14,,118,7,Do#,1108.73,Quarter,80
30481,2,,118,4,Re,146.83,Quarter,81
30481,7,,118,6,Sol,783.99,Half,63
30508,2,,118,4,Re,146.83,Quarter,79
30538,13,,118,7,Mi,1318.51,Quarter,79
30539,2,,118,4,Re,146.83,Half,81
30539,5,,118,6,Do#,554.37,Sixteenth,79
30539,14,,118,7,Do#,1108.73,Quarter,78
30541,7,,118,6,Fa#,739.99,Half,61
30541,8,,118,6,Fa#,739.99,Half,64
30542,3,,118,4,Do#,138.59,Half,78
30542,5,,118,5,Sol,392,Sixteenth,80
30542,5,,118,5,Do#,277.18,Half,79
30542,6,,118,7,Re,1174.66,Half,80
30598,5,,118,5,Do#,277.18,Sixteenth,79
30598,14,,118,7,Do#,1108.73,Quarter,79
30599,2,,118,4,Re,146.83,Half,78
30599,5,,118,5,Sol,392,Sixteenth,81
30600,8,,118,6,Sol,783.99,Whole,62
30601,5,,118,6,Do#,554.37,Whole,80
30601,6,,118,7,Mi,1318.51,Whole,78
30601,7,,118,6,Sol,783.99,Whole,61
30602,3,,118,4,Do#,138.59,Whole,80
30602,13,,118,7,Mi,1318.51,Quarter,81
30660,2,,118,4,Re,146.83,Quarter,80
30660,13,,118,7,Mi,1318.51,Quarter,81
30661,14,,118,7,Do#,1108.73,Quarter,80
30692,2,,118,4,Re,146.83,Quarter,80
30718,4,,118,5,Re,293.66,Half,81
30719,3,,118,4,Re,146.83,Whole,80
30719,7,,118,6,Sol,783.99,Whole,65
30720,5,,118,5,Re,293.66,Sixteenth,80
30721,2,,118,5,La,440,Sixteenth,77
30721,2,,118,4,Do#,138.59,Whole,81
30721,5,,118,5,La,440,Sixteenth,77
30721,8,,118,6,Sol,783.99,Whole,65
30722,6,,118,7,Mi,1318.51,Whole,77
30723,5,,118,6,Re,587.33,Whole,80
30782,4,,118,5,Re,293.66,Half,78
30837,7,,118,6,Fa#,739.99,Half,63
30838,6,,118,7,Re,1174.66,Whole,79
30839,2,,118,4,Re,146.83,Sixteenth,79
30839,4,,118,5,La,440,Half,81
30842,2,,118,5,Re,293.66,Half,80
30843,8,,118,6,Fa#,739.99,Half,63
30897,5,,118,4,La#,233.08,Sixteenth,79
30898,5,,118,5,Fa#,369.99,Sixteenth,81
30899,2,,118,4,Do#,138.59,Half,77
30901,3,,118,3,La#,116.54,Whole,81
30901,5,,118,5,La#,466.16,Whole,79
30903,4,,118,5,Re,293.66,Half,81
30960,4,,118,6,Mi,659.25,Half,77
30960,8,,118,6,La,880,Whole,65
30962,2,,118,5,Re#,311.13,Half,80
30962,7,,118,6,La,880,Whole,62
31018,4,,118,5,Re,293.66,Half,81
31019,2,,118,5,Re#,311.13,Sixteenth,80
31019,2,,118,4,Do#,138.59,Half,77
31020,3,,118,3,La#,116.54,Half,77
31078,3,,118,4,Do#,138.59,Half,79
31079,2,,118,4,Re,146.83,Sixteenth,80
31079,4,,118,6,Re,587.33,Half,81
31080,2,,118,5,Re#,311.13,Whole,78
31139,3,,118,4,Re,146.83,Half,80
31142,4,,118,5,Re,293.66,Half,80
31197,5,,118,6,Do#,554.37,Sixteenth,78
31198,4,,118,5,Fa#,369.99,Half,80
31200,5,,118,5,Fa#,369.99,Sixteenth,81
31201,2,,118,5,Re#,311.13,Sixteenth,78
31201,2,,118,4,Do#,138.59,Half,80
31202,3,,118,4,Fa#,185,Half,77
31202,5,,118,6,Fa#,739.99,Whole,81
31260,3,,118,4,Re#,155.56,Half,79
31261,2,,118,4,Do#,138.59,Half,81
31261,4,,118,6,Do#,554.37,Half,79
31318,2,,118,4,Re,146.83,Sixteenth,80
31321,2,,118,5,Re#,311.13,Half,81
31322,3,,118,4,Re,146.83,Half,77
31322,4,,118,5,Fa#,369.99,Half,80
31377,5,,118,5,Do#,277.18,Sixteenth,81
31378,3,,118,4,Do#,138.59,Whole,78
31378,4,,118,5,Mi,329.63,Half,80
31379,2,,118,4,Do#,138.59,Half,80
31379,5,,118,6,Do#,554.37,Sixteenth,77
31381,5,,118,5,Sol,392,Whole,77
31437,4,,118,6,Do#,554.37,Half,81
31439,2,,118,5,Re#,311.13,Half,81
31501,2,,118,5,Re#,311.13,Sixteenth,81
