Time,Track,Instrument,Beat,Octave,Note,Duration,"Force (%)"
49320,3,"INTRO LEAD",69,4,Mi,Whole,100
49320,3,"INTRO LEAD",69,6,"La #",Whole,100
49320,3,"INTRO LEAD",112,4,"Do #",Whole,100
49320,4,"BACKGROUND SYNTH",112,6,Fa,Whole,100
49320,4,"BACKGROUND SYNTH",112,7,"Do #",Whole,100
49320,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
49320,6,,112,3,"Do #",Quarter,100
49320,2,BASSLINE,116,5,"Do #",Quarter,79
49320,2,BASSLINE,116,5,"La #",Quarter,79
49320,2,BASSLINE,116,6,"Re #",Quarter,79
49320,10,,112,6,La,Sixteenth,100
49320,13,,112,4,"Fa #",Sixteenth,100
49320,3,"INTRO LEAD",116,4,"Re #",Quarter,79
49320,4,"BACKGROUND SYNTH",116,4,"Re #",Quarter,79
49320,7,,116,5,Re,Eighth,79
49322,2,,118,4,Re,Half,80
49323,4,,118,6,"Do #",Half,80
49340,10,,111,5,"Re #",Whole,59
49344,6,,84,6,La,Whole,57
49344,6,,84,6,"Fa #",Whole,57
49344,6,,84,6,Re,Whole,57
49350,2,BASSLINE,116,5,"Do #",Quarter,79
49350,2,BASSLINE,116,5,"La #",Quarter,79
49350,2,BASSLINE,116,6,"Re #",Quarter,79
49350,3,"INTRO LEAD",116,4,Fa,Quarter,79
49350,4,"BACKGROUND SYNTH",116,4,Fa,Quarter,79
49378,2,,118,4,"Do #",Half,78
49380,3,"INTRO LEAD",69,5,"La #",Whole,100
49380,2,BASSLINE,116,5,"Do #",Quarter,79
49380,2,BASSLINE,116,5,"La #",Quarter,79
49380,2,BASSLINE,116,6,"Re #",Half,79
49380,3,"INTRO LEAD",116,4,"Fa #",Quarter,79
49380,4,"BACKGROUND SYNTH",116,4,"Fa #",Quarter,79
49380,7,,116,5,Re,Eighth,79
49382,3,,118,4,"Do #",Half,81
49383,4,,118,5,Mi,Half,81
49410,3,"INTRO LEAD",116,3,"Sol #",Quarter,79
49410,4,"BACKGROUND SYNTH",116,3,"Sol #",Quarter,79
49410,7,,116,4,"Do #",Eighth,79
49437,6,,118,7,Mi,Whole,79
49439,2,,118,4,Re,Sixteenth,81
49439,3,,118,3,Sol,Whole,80
49440,3,"INTRO LEAD",84,6,Do,Whole,71
49440,3,"INTRO LEAD",84,6,Mi,Whole,71
49440,3,"INTRO LEAD",84,6,Sol,Whole,71
49440,3,"INTRO LEAD",69,5,Sol,Whole,100
49440,6,,112,3,"Do #",Half,100
49440,7,,84,6,Do,Whole,71
49440,7,,84,6,Mi,Whole,71
49440,7,,84,6,Sol,Whole,71
49440,11,,112,4,Do,Sixteenth,100
49440,13,,112,4,"Fa #",Sixteenth,100
49440,3,"INTRO LEAD",116,3,"Sol #",Whole,79
49440,9,,84,5,La,Whole,71
49440,9,,84,6,Mi,Whole,71
49440,9,,84,6,Sol,Half,71
49440,4,"BACKGROUND SYNTH",116,3,"Sol #",Whole,79
49440,5,,116,7,"Do #",Quarter,79
49440,7,,116,5,Do,Eighth,79
49441,4,,118,4,Sol,Whole,79
49442,2,,118,4,"Sol #",Sixteenth,31
49442,2,,118,4,"Do #",Whole,77
49442,5,,118,4,Sol,Whole,80
49443,6,,116,7,"Do #",Quarter,79
49470,5,,116,7,"Do #",Quarter,79
49473,6,,116,7,"Do #",Quarter,79
49480,7,,116,5,Do,Eighth,79
49488,9,,84,4,La,Half,71
49500,3,"INTRO LEAD",69,6,"La #",Half,100
49500,2,BASSLINE,116,5,"Do #",Half,79
49500,2,BASSLINE,116,5,"Re #",Half,79
49500,2,BASSLINE,116,5,"Sol #",Half,79
49500,2,BASSLINE,116,6,"Do #",Half,79
49500,2,BASSLINE,116,6,"Re #",Half,79
49500,2,BASSLINE,116,6,"Sol #",Half,79
49500,5,,116,7,"Do #",Half,79
49500,7,,116,4,"Do #",Eighth,79
49503,6,,116,7,"Do #",Half,79
49530,3,"INTRO LEAD",69,6,Mi,Half,100
49532,10,,111,4,Re,Whole,81
49532,10,,111,5,"Re #",Whole,69
49536,2,,111,4,Mi,Whole,94
49536,6,,84,6,Do,Whole,57
49536,6,,84,6,Sol,Whole,57
49536,6,,84,6,Mi,Whole,57
49536,9,,84,4,Re,Whole,71
49540,7,,116,4,"Do #",Eighth,79
49558,5,,118,4,Sol,Half,61
49559,2,,118,4,"Sol #",Sixteenth,39
49559,2,,118,4,Re,Sixteenth,39
49559,2,,118,4,"Do #",Half,57
49560,3,"INTRO LEAD",69,5,"La #",Whole,100
49560,3,,118,3,Sol,Half,61
49560,6,,112,3,"Do #",Half,100
49560,2,BASSLINE,116,5,"Do #",Half,79
49560,2,BASSLINE,116,5,"Re #",Half,79
49560,2,BASSLINE,116,5,"Sol #",Half,79
49560,2,BASSLINE,116,6,"Do #",Half,79
49560,2,BASSLINE,116,6,"Re #",Half,79
49560,2,BASSLINE,116,6,"Sol #",Whole,79
49560,10,,112,6,La,Sixteenth,100
49560,13,,112,4,"Fa #",Sixteenth,100
49560,3,"INTRO LEAD",116,4,"Do #",Half,79
49560,15,,112,5,Fa,Whole,100
49560,15,,112,5,Fa,Sixteenth,100
49560,4,"BACKGROUND SYNTH",116,4,"Do #",Half,79
49560,5,,116,7,"Do #",Half,79
49560,7,,116,5,Do,Eighth,79
49562,6,,118,7,Mi,Whole,79
49563,6,,116,7,"Do #",Half,79
49580,7,,116,4,"Do #",Eighth,79
49600,7,,116,4,"Do #",Eighth,79
49619,2,,118,4,"Sol #",Sixteenth,42
49619,3,,118,3,Sol,Half,60
49620,3,"INTRO LEAD",69,5,Sol,Whole,100
49620,3,"INTRO LEAD",116,4,"Do #",Quarter,79
49620,4,"BACKGROUND SYNTH",116,4,"Do #",Quarter,79
49620,5,,116,7,"Do #",Half,79
49620,7,,116,4,"Do #",Eighth,79
49620,8,,116,6,"Do #",Half,79
49620,9,,116,6,"Do #",Half,79
49622,2,,118,4,Re,Sixteenth,42
49622,2,,118,4,"Do #",Half,59
49622,5,,118,4,Sol,Half,60
49623,6,,116,7,"Do #",Half,79
49632,3,"INTRO LEAD",84,6,Re,Whole,71
49632,3,"INTRO LEAD",84,6,"Fa #",Whole,71
49632,3,"INTRO LEAD",84,6,La,Whole,71
49632,7,,84,6,Re,Whole,71
49632,7,,84,6,"Fa #",Whole,71
49632,7,,84,6,La,Whole,71
49632,9,,84,5,Si,Whole,71
49632,9,,84,6,"Fa #",Whole,71
49632,9,,84,6,La,Whole,71
49640,7,,116,4,"Do #",Eighth,79
49650,3,"INTRO LEAD",116,4,"Re #",Quarter,79
49650,4,"BACKGROUND SYNTH",116,4,"Re #",Quarter,79
49660,7,,116,4,"Do #",Eighth,79
49678,3,,118,3,Sol,Half,62
49680,3,"INTRO LEAD",69,4,Mi,Whole,100
49680,6,,112,3,"Do #",Half,100
49680,10,,112,4,Sol,Whole,100
49680,10,,112,4,Si,Sixteenth,100
49680,11,,112,4,Do,Sixteenth,100
49680,13,,112,4,"Fa #",Sixteenth,100
49680,3,"INTRO LEAD",116,3,"La #",Whole,79
49680,4,"BACKGROUND SYNTH",116,3,"La #",Whole,79
49680,5,,116,7,"Do #",Whole,79
49680,7,,116,4,"Do #",Eighth,79
49680,8,,116,6,"Do #",Half,79
49680,9,,116,6,"Do #",Half,79
49681,2,,118,4,"Do #",Sixteenth,59
49681,5,,118,4,Sol,Half,62
49682,2,,118,4,"Sol #",Sixteenth,45
49682,2,,118,4,Re,Half,43
49683,7,,118,6,La,Whole,78
49683,6,,116,7,"Do #",Whole,79
49700,7,,116,4,"Do #",Eighth,79
49720,7,,116,5,Do,Eighth,79
49724,10,,111,5,"Re #",Whole,62
49728,2,BASSLINE,84,6,La,Whole,71
49738,2,,118,4,"Sol #",Sixteenth,46
49738,2,,118,4,Re,Sixteenth,48
49738,2,,118,4,"Do #",Half,63
49739,5,,118,4,Sol,Half,61
49740,3,"INTRO LEAD",69,5,Sol,Whole,100
49740,3,,118,3,Sol,Half,64
49740,2,BASSLINE,116,5,"Do #",Half,79
49740,2,BASSLINE,116,5,"La #",Half,79
49740,2,BASSLINE,116,6,"Re #",Quarter,79
49740,7,,116,4,"Do #",Eighth,79
49740,8,,116,6,"Re #",Half,79
49740,9,,116,6,"Re #",Half,79
49760,7,,116,4,"Do #",Eighth,79
49770,2,BASSLINE,116,5,"Do #",Quarter,79
49770,2,BASSLINE,116,5,"La #",Quarter,79
49770,2,BASSLINE,116,6,"Re #",Quarter,79
49770,3,"INTRO LEAD",116,4,"Fa #",Quarter,79
49770,4,"BACKGROUND SYNTH",116,4,"Fa #",Quarter,79
49780,7,,116,4,"Do #",Eighth,79
49798,2,,118,4,"Do #",Sixteenth,64
49799,2,,118,4,"Sol #",Sixteenth,50
49800,2,,118,4,Re,Half,48
49800,3,"INTRO LEAD",69,6,"La #",Whole,100
49800,3,"INTRO LEAD",69,5,"La #",Whole,100
49800,6,,112,3,"Do #",Half,100
49800,5,,118,4,Sol,Half,64
49800,2,BASSLINE,116,5,"Do #",Quarter,79
49800,2,BASSLINE,116,5,"La #",Quarter,79
49800,2,BASSLINE,116,6,"Re #",Quarter,79
49800,10,,112,6,La,Sixteenth,100
49800,13,,112,4,"Fa #",Sixteenth,100
49800,3,"INTRO LEAD",116,4,"La #",Quarter,79
49800,4,"BACKGROUND SYNTH",116,4,"La #",Quarter,79
49800,7,,116,4,"Do #",Eighth,79
49800,8,,116,6,"Do #",Half,79
49800,9,,116,6,"Do #",Half,79
49802,3,,118,3,Sol,Half,66
49820,7,,116,4,"Do #",Eighth,79
49824,2,,111,4,Mi,Whole,94
49824,2,BASSLINE,84,6,Si,Whole,71
49824,3,"INTRO LEAD",84,4,La,Whole,71
49824,15,,111,5,Sol,Whole,73
49830,2,BASSLINE,116,5,"Do #",Quarter,79
49830,2,BASSLINE,116,5,"La #",Quarter,79
49830,2,BASSLINE,116,6,"Re #",Quarter,79
49840,7,,116,4,"Do #",Eighth,79
49859,3,,118,3,Sol,Half,69
49860,2,,118,4,"Do #",Sixteenth,67
49860,3,"INTRO LEAD",69,5,"La #",Whole,100
49860,3,"INTRO LEAD",69,7,Do,Whole,100
49860,2,BASSLINE,116,5,"Do #",Quarter,79
49860,2,BASSLINE,116,5,"La #",Quarter,79
49860,2,BASSLINE,116,6,"Re #",Half,79
49860,3,"INTRO LEAD",116,3,"La #",Half,79
49860,4,"BACKGROUND SYNTH",116,3,"La #",Half,79
49860,7,,116,4,"Do #",Eighth,79
49860,8,,116,6,"Do #",Half,79
49860,9,,116,6,"Do #",Half,79
49861,2,,118,4,Re,Sixteenth,54
49862,2,,118,4,"Sol #",Half,52
49863,5,,118,4,Sol,Half,69
49880,7,,116,4,Fa,Eighth,79
49900,7,,116,4,Fa,Eighth,79
49916,10,,111,3,Si,Whole,100
49916,10,,111,5,"Re #",Whole,69
49918,7,,118,6,Re,Whole,77
49919,3,,118,3,"La #",Half,69
49920,2,,111,4,Sol,Whole,96
49920,2,BASSLINE,84,7,Do,Whole,71
49920,2,BASSLINE,112,6,Do,Whole,100
49920,2,BASSLINE,112,5,"Re #",Whole,100
49920,2,BASSLINE,112,5,"Sol #",Whole,100
49920,2,BASSLINE,112,4,"Do #",Half,100
49920,2,,118,4,Re,Sixteenth,55
49920,3,"INTRO LEAD",84,5,Do,Whole,71
49920,3,"INTRO LEAD",84,4,La,Whole,71
49920,3,"INTRO LEAD",69,6,"La #",Half,100
49920,3,"INTRO LEAD",112,4,"Do #",Whole,100
49920,4,"BACKGROUND SYNTH",112,7,Do,Whole,100
49920,4,"BACKGROUND SYNTH",112,6,"Sol #",Whole,100
49920,4,"BACKGROUND SYNTH",112,6,"Re #",Quarter,100
49920,6,,112,3,"Do #",Whole,100
49920,7,,84,5,Do,Whole,71
49920,7,,84,4,La,Whole,71
49920,11,,112,4,Do,Sixteenth,100
49920,13,,112,4,"Fa #",Sixteenth,100
49920,15,,111,6,Sol,Whole,97
49920,3,"INTRO LEAD",116,4,"Do #",Half,79
49920,9,,84,6,Do,Whole,71
49920,9,,84,6,Mi,Whole,71
49920,9,,84,6,Sol,Whole,71
49920,9,,84,5,Do,Whole,71
49920,9,,84,4,Si,Whole,71
49920,4,"BACKGROUND SYNTH",116,4,"Do #",Half,79
49920,7,,116,4,Do,Eighth,79
49920,7,,116,5,Re,Eighth,79
49920,8,,116,5,"Sol #",Half,79
49920,9,,116,5,"Sol #",Half,79
49921,2,,118,4,"Do #",Sixteenth,69
49922,2,,118,4,"Sol #",Half,57
49922,5,,118,5,"Fa #",Sixteenth,52
49922,5,,118,4,"La #",Half,67
49960,3,"INTRO LEAD",69,7,Do,Eighth,100
49970,3,"INTRO LEAD",69,6,"La #",Eighth,100
49978,3,,118,3,"La #",Half,69
49980,3,"INTRO LEAD",69,6,La,Half,100
49980,2,BASSLINE,116,5,"Sol #",Half,79
49980,2,BASSLINE,116,6,"Do #",Half,79
49980,2,BASSLINE,116,6,"Re #",Half,79
49980,2,BASSLINE,116,5,"Do #",Half,79
49980,3,"INTRO LEAD",116,4,"Sol #",Quarter,79
49980,4,"BACKGROUND SYNTH",116,4,"Sol #",Quarter,79
49980,5,,116,7,Re,Quarter,79
49980,7,,116,4,Do,Quarter,79
49980,7,,116,5,Re,Eighth,79
49982,2,,118,4,"Sol #",Sixteenth,61
49982,2,,118,4,Re,Sixteenth,58
49982,2,,118,4,"Do #",Half,69
49982,5,,118,5,"Fa #",Sixteenth,53
49983,5,,118,4,"La #",Half,71
50010,3,"INTRO LEAD",69,5,"La #",Half,100
50010,3,"INTRO LEAD",69,6,"La #",Whole,100
50010,3,"INTRO LEAD",116,4,"Sol #",Quarter,79
50010,4,"BACKGROUND SYNTH",116,4,"Sol #",Quarter,79
50010,5,,116,7,Re,Quarter,79
50016,3,"INTRO LEAD",84,5,Mi,Whole,71
50016,7,,84,5,Mi,Whole,71
50038,2,,118,4,Re,Sixteenth,61
50038,3,,118,3,"La #",Half,70
50039,2,,118,4,"Do #",Sixteenth,69
50039,5,,118,5,"Fa #",Sixteenth,58
50039,5,,118,4,"La #",Half,70
50040,2,BASSLINE,112,6,Do,Quarter,100
50040,2,BASSLINE,112,4,"Do #",Quarter,100
50040,2,BASSLINE,112,5,"Re #",Quarter,100
50040,2,BASSLINE,112,5,"Sol #",Half,100
50040,3,"INTRO LEAD",112,4,"Do #",Whole,100
50040,4,"BACKGROUND SYNTH",112,7,Do,Half,100
50040,4,"BACKGROUND SYNTH",112,6,"Re #",Half,100
50040,4,"BACKGROUND SYNTH",112,6,"Sol #",Quarter,100
50040,6,,112,4,"Do #",Whole,100
50040,2,BASSLINE,116,5,"Do #",Half,79
50040,2,BASSLINE,116,6,"Do #",Half,79
50040,2,BASSLINE,116,6,"Re #",Half,79
50040,2,BASSLINE,116,5,"Sol #",Whole,79
50040,10,,112,6,La,Sixteenth,100
50040,13,,112,4,"Fa #",Sixteenth,100
50040,3,"INTRO LEAD",116,5,"Do #",Half,79
50040,4,"BACKGROUND SYNTH",116,5,"Do #",Half,79
50040,5,,116,7,Re,Quarter,79
50040,7,,116,4,"Do #",Quarter,79
50040,7,,116,5,Re,Eighth,79
50042,2,,118,4,"Sol #",Half,63
50070,3,"INTRO LEAD",69,6,La,Half,100
50070,5,,116,7,Re,Quarter,79
50098,2,,118,4,Re,Sixteenth,65
50099,2,,118,4,"Sol #",Sixteenth,65
50099,5,,118,4,"La #",Sixteenth,75
50100,3,"INTRO LEAD",69,6,Sol,Half,100
50100,3,,118,3,"La #",Half,73
50100,5,,118,5,"Fa #",Half,63
50100,5,,116,7,Re,Quarter,79
50100,7,,116,5,Re,Eighth,79
50102,2,,118,4,"Do #",Half,73
50108,10,,111,3,Si,Whole,100
50108,10,,111,5,"Re #",Whole,58
50112,2,,111,4,Mi,Whole,96
50112,2,BASSLINE,84,6,Si,Half,71
50112,4,,111,6,Mi,Whole,63
50112,4,,111,6,Re,Whole,79
50112,4,,111,5,Si,Whole,72
50112,4,,111,5,Sol,Whole,76
50112,4,,111,5,Mi,Whole,65
50112,3,"INTRO LEAD",84,5,Sol,Whole,71
50112,7,,84,5,Sol,Whole,71
50130,3,"INTRO LEAD",69,6,Mi,Whole,100
50130,3,"INTRO LEAD",116,4,"Sol #",Quarter,79
50130,4,"BACKGROUND SYNTH",116,4,"Sol #",Quarter,79
50130,5,,116,7,Re,Quarter,79
50130,7,,116,4,"Do #",Eighth,79
50158,2,,118,4,"Do #",Sixteenth,76
50158,5,,118,4,"La #",Sixteenth,75
50160,2,BASSLINE,84,6,La,Whole,71
50160,6,,112,4,Do,Sixteenth,100
50160,2,BASSLINE,116,5,"La #",Whole,79
50160,2,BASSLINE,116,5,"Do #",Whole,79
50160,2,BASSLINE,116,6,"Re #",Quarter,79
50160,11,,112,4,Do,Sixteenth,100
50160,12,,112,4,Re,Sixteenth,100
50160,13,,112,4,"Fa #",Sixteenth,100
50160,3,"INTRO LEAD",116,4,"La #",Quarter,79
50160,16,,112,5,"Fa #",Whole,100
50160,16,,112,5,"Fa #",Whole,100
50160,16,,112,5,"Fa #",Whole,100
50160,16,,112,5,"Fa #",Sixteenth,100
50160,9,,118,7,Mi,Whole,71
50160,4,"BACKGROUND SYNTH",116,4,"La #",Quarter,79
50160,10,,118,7,Sol,Whole,71
50160,5,,116,7,"Re #",Quarter,79
50160,7,,116,4,Do,Eighth,79
50160,7,,116,5,Re,Eighth,79
50161,2,,118,4,"Sol #",Sixteenth,69
50161,2,,118,4,Re,Half,70
50161,3,,118,3,"La #",Half,76
50161,7,,118,6,La,Whole,77
50163,5,,118,5,"Fa #",Half,65
50190,3,"INTRO LEAD",69,4,Mi,Whole,100
